date,present,employee,attendance_rate,holiday_name,holiday_type,is_holiday,day_of_week,is_weekday,is_weekend,month,year,week_of_year,day_of_month,is_month_start,is_month_end,woy_sin,woy_cos,before_holiday,after_holiday,is_sandwich_day,lag_1,lag_7,lag_14,lag_30,rolling_7,rolling_14,rolling_30,rolling_std_7,rolling_std_14
2024-04-09,1,4,0.25,Cuti Bersama Idul Fitri 1445 Hijriyah,Cuti Bersama,1,1,1,0,4,2024,15,9,0,0,0.9709418174260521,-0.2393156642875575,1,1,1,0.9230769230769231,0.9430379746835443,0.9462025316455697,1.0,0.953643875200352,0.9576726568790079,0.9574043536112846,0.037583546812271364,0.03376497537941262
2024-04-10,0,3,0.0,Hari Raya Idul Fitri 1445 Hijriyah,National,1,2,1,0,4,2024,15,10,0,0,0.9709418174260521,-0.2393156642875575,1,1,1,0.25,0.9430379746835443,0.930379746835443,0.9887640449438202,0.8546384502455601,0.9079439046186101,0.9324043536112846,0.26921578604463475,0.19232758484757181
2024-04-11,0,3,0.0,Hari Raya Idul Fitri 1445 Hijriyah,National,1,3,1,0,4,2024,15,11,0,0,0.9709418174260521,-0.2393156642875575,1,1,1,0.0,0.939873417721519,0.9367088607594937,0.9082278481012658,0.7199187395764823,0.8414882084160784,0.8994455521131572,0.4144091051026212,0.309204740699343
2024-04-12,1,4,0.25,Cuti Bersama Idul Fitri 1445 Hijriyah,Cuti Bersama,1,4,1,0,4,2024,15,12,0,0,0.9709418174260521,-0.2393156642875575,0,1,1,0.0,0.9142857142857143,0.9850746268656716,0.930379746835443,0.5856511084734082,0.7745804326475432,0.8691712905097817,0.47855995656640143,0.3802085214899868
2024-04-15,47,50,0.94,Cuti Bersama Idul Fitri 1445 Hijriyah,Cuti Bersama,1,0,1,0,4,2024,16,15,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,1.0,0.9230769230769231,0.9335443037974683,1.0,0.48901098901098905,0.7220751021571381,0.8502894339696974,0.4660380482147021,0.3991859260155187
2024-04-16,296,314,0.9426751592356688,,None,0,1,1,0,4,2024,16,16,0,0,0.9350162426854148,-0.35460488704253545,0,1,1,0.94,0.25,0.9430379746835443,1.0,0.4914285714285714,0.7225362233144618,0.8482894339696974,0.468701346681393,0.3994526357668985
2024-04-17,300,317,0.9463722397476341,,None,0,2,1,0,4,2024,16,17,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0.9426751592356688,0.0,0.9430379746835443,0.9050632911392406,0.5903821656050956,0.7225103079253279,0.8463786059442197,0.48216158176626006,0.39943724126515967
2024-04-18,298,317,0.9400630914826499,,None,0,3,1,0,4,2024,16,18,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0.9463722397476341,0.0,0.939873417721519,0.939873417721519,0.7255781998547575,0.72274846971562,0.8477555708978328,0.4173549255477186,0.3995798124609855
2024-04-19,300,317,0.9463722397476341,,None,0,4,1,0,4,2024,16,19,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0.9400630914826499,0.25,0.9142857142857143,0.9367088607594937,0.8598729272094218,0.7227620178414149,0.8477618933565372,0.27031010936174926,0.39958774371556915
2024-04-22,294,317,0.9274447949526814,,None,0,0,1,0,4,2024,17,22,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,1.0,0.94,0.9230769230769231,1.0,0.9593546757447982,0.7241828323778936,0.8520924448080405,0.02788711477836492,0.4002014938755438
2024-04-23,297,317,0.9369085173501577,,None,0,1,1,0,4,2024,17,23,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0.9274447949526814,0.9426751592356688,0.25,1.0,0.9575610750237527,0.724494823226162,0.84967393797313,0.029685195575475113,0.4003701429236863
2024-04-24,297,312,0.9519230769230769,,None,0,2,1,0,4,2024,17,24,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0.9369085173501577,0.9463722397476341,0.0,0.939873417721519,0.9567372690401081,0.7735597173226019,0.8475708885514684,0.03024194678931251,0.3792829686503384
2024-04-25,297,311,0.954983922829582,,None,0,3,1,0,4,2024,17,25,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0.9519230769230769,0.9400630914826499,0.0,0.9462025316455697,0.9575302457794572,0.8415542228171073,0.8479725438581871,0.029996647041481896,0.30869648111750964
2024-04-26,296,310,0.9548387096774194,,None,0,4,1,0,4,2024,17,26,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0.954983922829582,0.9463722397476341,0.25,0.930379746835443,0.9596617931147332,0.9097673601620775,0.8482652568976542,0.02906421288981357,0.19181843665294346
2024-04-29,294,311,0.9453376205787781,,None,0,0,1,0,4,2024,18,29,0,0,0.8229838658936565,-0.5680647467311557,0,0,0,1.0,0.9274447949526814,0.94,1.0,0.9608712888189882,0.9601129822818931,0.8516877727382145,0.028591317363733833,0.027144879101691215
2024-04-30,298,312,0.9551282051282052,,None,0,1,1,0,4,2024,18,30,0,1,0.8229838658936565,-0.5680647467311557,1,0,1,0.9453376205787781,0.9369085173501577,0.9426751592356688,1.0,0.9634274067655735,0.9604942408946631,0.8498656934241738,0.025764991608987587,0.026876816206479453
2024-05-01,92,95,0.968421052631579,Hari Buruh Internasional,National,1,2,1,0,5,2024,18,1,1,0,0.8229838658936565,-0.5680647467311557,0,0,0,0.9551282051282052,0.9519230769230769,0.9463722397476341,0.9335443037974683,0.9660302193052944,0.9613837441727012,0.8483699669284472,0.023456383551318478,0.026444309967717534
2024-05-02,301,312,0.9647435897435898,,None,0,3,1,0,5,2024,18,2,0,0,0.8229838658936565,-0.5680647467311557,0,1,1,0.968421052631579,0.954983922829582,0.9400630914826499,0.9430379746835443,0.9683870729779376,0.9629586593786973,0.8495325252229177,0.02261648690300054,0.026136289714097226
2024-05-03,289,311,0.9292604501607717,,None,0,4,1,0,5,2024,18,3,0,0,0.8229838658936565,-0.5680647467311557,0,0,0,0.9647435897435898,0.9548387096774194,0.9463722397476341,0.9430379746835443,0.9697813111085102,0.9647215521116218,0.8502560457249192,0.02194332136599502,0.02529190079596135
2024-05-06,299,312,0.9583333333333334,,None,0,0,1,0,5,2024,19,6,0,0,0.7485107481711013,-0.663122658240795,0,0,0,1.0,0.9453376205787781,0.9274447949526814,1.0121951219512195,0.9661272740347034,0.9634992814268458,0.854658157173919,0.026502361659822515,0.026625205589537872
2024-05-07,316,322,0.9813664596273292,,None,0,1,1,0,5,2024,19,7,0,0,0.7485107481711013,-0.663122658240795,0,0,0,0.9583333333333334,0.9551282051282052,0.9369085173501577,1.0,0.9679838044282113,0.9657056055968923,0.8528627642199896,0.02522782830663091,0.02461133469466955
2024-05-08,313,321,0.9750778816199377,,None,0,2,1,0,5,2024,19,8,0,0,0.7485107481711013,-0.663122658240795,1,0,1,0.9813664596273292,0.968421052631579,0.9519230769230769,0.9230769230769231,0.9717321264995146,0.9688811729024046,0.8522416462075671,0.024947075729691442,0.02345067197724469
2024-05-09,117,121,0.9669421487603306,Kenaikan Isa Al Masih,National,1,3,1,0,5,2024,19,9,0,0,0.7485107481711013,-0.663122658240795,1,0,1,0.9750778816199377,0.9647435897435898,0.954983922829582,0.25,0.9726831020692802,0.9705350875236088,0.8539750114923343,0.024926692220070188,0.022974347433676944
2024-05-10,293,321,0.9127725856697819,Cuti Bersama Kenaikan Isa Al Masih,Cuti Bersama,1,4,1,0,5,2024,19,10,0,0,0.7485107481711013,-0.663122658240795,0,1,1,0.9669421487603306,0.9292604501607717,0.9548387096774194,0.0,0.9729971819288147,0.9713892465186624,0.8778730831176788,0.02482361804150516,0.02257044456025004
2024-05-13,313,323,0.9690402476780186,,None,0,0,1,0,5,2024,20,13,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,1.0,0.9583333333333334,0.9453376205787781,1.0,0.9706417727158162,0.9683845233752597,0.9666321693066714,0.029923615804556505,0.027256784875012874
2024-05-14,317,321,0.9875389408099688,,None,0,1,1,0,5,2024,20,14,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0.9690402476780186,0.9813664596273292,0.9551282051282052,1.0,0.9721713319079139,0.9700775681680626,0.9656001775626053,0.029459653313392786,0.0264389875560552
2024-05-15,307,321,0.956386292834891,,None,0,2,1,0,5,2024,20,15,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0.9875389408099688,0.9750778816199377,0.968421052631579,0.94,0.9730531149340054,0.97239262071676,0.9651848089229377,0.029870267492737704,0.026448272216153694
2024-05-16,308,318,0.9685534591194969,,None,0,3,1,0,5,2024,20,16,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0.956386292834891,0.9669421487603306,0.9647435897435898,0.9426751592356688,0.9703828879647131,0.9715329950169966,0.9657310186841007,0.030488166488012176,0.02678077400537691
2024-05-17,308,321,0.9595015576323987,,None,0,4,1,0,5,2024,20,17,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0.9685534591194969,0.9127725856697819,0.9292604501607717,0.9463722397476341,0.9706130751588796,0.971805128543847,0.9665936286802281,0.03046393221341461,0.02672577688193662
2024-05-20,306,324,0.9444444444444444,,None,0,0,1,0,5,2024,21,20,0,0,0.5680647467311558,-0.8229838658936564,0,0,0,1.0,0.9690402476780186,0.9583333333333334,1.0,0.9772886425821106,0.9739652076489634,0.970816761568711,0.018413347468025143,0.02411746568416348
2024-05-21,307,322,0.953416149068323,,None,0,1,1,0,5,2024,21,21,0,0,0.5680647467311558,-0.8229838658936564,0,0,0,0.9444444444444444,0.9875389408099688,0.9813664596273292,1.0,0.9737749564058857,0.9729731441569,0.9689649097168591,0.022205823518718335,0.02507652789929577
2024-05-22,305,322,0.9472049689440993,,None,0,2,1,0,5,2024,21,22,0,0,0.5680647467311558,-0.8229838658936564,1,0,1,0.953416149068323,0.956386292834891,0.9750778816199377,0.9274447949526814,0.968900271871365,0.9709766934026851,0.9674121146858032,0.022425013984466828,0.02546648802915234
2024-05-23,98,102,0.9607843137254902,Hari Raya Waisak 2568 BE,National,1,3,1,0,5,2024,21,23,0,0,0.5680647467311558,-0.8229838658936564,1,0,1,0.9472049689440993,0.9685534591194969,0.9669421487603306,0.9369085173501577,0.9675886541726804,0.9689857710686968,0.9680707871521838,0.023520670427268756,0.026200159273720842
2024-05-24,288,323,0.891640866873065,Cuti Bersama Waisak 2568 BE,Cuti Bersama,1,4,1,0,5,2024,21,24,0,0,0.5680647467311558,-0.8229838658936564,0,1,1,0.9607843137254902,0.9595015576323987,0.9127725856697819,0.9519230769230769,0.9664787762592508,0.9685459257090651,0.9688666470313616,0.023650500422986085,0.026288645564250382
2024-05-27,304,325,0.9353846153846154,,None,0,0,1,0,5,2024,22,27,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,1.0,0.9444444444444444,0.9690402476780186,1.0,0.9567843918650603,0.9670365172235854,0.9698631522794611,0.03708153291868622,0.030071752312149834
2024-05-28,312,323,0.9659442724458205,,None,0,1,1,0,5,2024,22,28,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,0.9353846153846154,0.953416149068323,0.9875389408099688,1.0,0.9554901305707989,0.9646325434883424,0.967709306125615,0.03773634597789934,0.031222470250195162
2024-05-29,308,322,0.9565217391304348,,None,0,2,1,0,5,2024,22,29,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,0.9659442724458205,0.9472049689440993,0.956386292834891,0.9453376205787781,0.95727986248187,0.9630900671766174,0.9665741152071423,0.03791823780069046,0.030529510012705614
2024-05-30,312,325,0.96,,None,0,3,1,0,5,2024,22,30,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,0.9565217391304348,0.9607843137254902,0.9685534591194969,0.9551282051282052,0.9586108296513466,0.9630997419120134,0.9669469191588642,0.03766834989623979,0.0305272435620999
2024-05-31,314,323,0.9721362229102167,,None,0,4,1,0,5,2024,22,31,0,1,0.46472317204376906,-0.8854560256532096,1,0,1,0.96,0.891640866873065,0.9595015576323987,0.968421052631579,0.9584987848334193,0.9624887805463352,0.9671093123212573,0.03766197327628523,0.030495274954268896
2024-06-03,307,323,0.9504643962848297,,None,0,0,1,0,6,2024,23,3,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,1.0,0.9353846153846154,0.9444444444444444,1.0,0.9699981214101553,0.9633912566376077,0.9707663500003999,0.02345527914191703,0.030586888202760735
2024-06-04,318,323,0.9845201238390093,,None,0,1,1,0,6,2024,23,4,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0.9504643962848297,0.9659442724458205,0.953416149068323,1.0,0.9721523758244717,0.9638212531976353,0.9691151632098942,0.020215038342250684,0.030341370534407452
2024-06-05,316,322,0.9813664596273292,,None,0,2,1,0,6,2024,23,5,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0.9845201238390093,0.9565217391304348,0.9472049689440993,0.9583333333333334,0.9748060688806415,0.9660429656812557,0.9685991673378612,0.020481750765858866,0.030657985434378053
2024-06-06,309,323,0.9566563467492261,,None,0,3,1,0,6,2024,23,6,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0.9813664596273292,0.96,0.9607843137254902,0.9813664596273292,0.9783553146659122,0.9684830721586293,0.9693669382143277,0.018874827502230386,0.03040171881854245
2024-06-07,312,323,0.9659442724458205,,None,0,4,1,0,6,2024,23,7,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0.9566563467492261,0.9721362229102167,0.891640866873065,0.9750778816199377,0.9778776499158015,0.9681882173746105,0.9685432677850575,0.01945030062451453,0.03050198227387942
2024-06-10,312,325,0.96,,None,0,0,1,0,6,2024,24,10,0,0,0.23931566428755768,-0.970941817426052,0,0,0,1.0,0.9504643962848297,0.9353846153846154,1.0,0.976993085563745,0.9734956034869501,0.9722483229982498,0.019890741151911265,0.021205956259557263
2024-06-11,317,326,0.9723926380368099,,None,0,1,1,0,6,2024,24,11,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0.96,0.9845201238390093,0.9659442724458205,1.0,0.9783553146659122,0.9752538452451918,0.9709149896649165,0.018008578634760082,0.01867208458076071
2024-06-12,317,325,0.9753846153846154,,None,0,2,1,0,6,2024,24,12,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0.9723926380368099,0.9813664596273292,0.9565217391304348,0.9690402476780186,0.9766228166941693,0.9757144427874053,0.9699947442661435,0.017899679804184068,0.018503546257457003
2024-06-13,296,324,0.9135802469135802,,None,0,3,1,0,6,2024,24,13,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0.9753846153846154,0.9566563467492261,0.96,0.9875389408099688,0.9757682675166388,0.9770617910912754,0.9702062231896968,0.017777844060711336,0.01766633034344455
2024-06-14,288,323,0.891640866873065,,None,0,4,1,0,6,2024,24,14,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0.9135802469135802,0.9659442724458205,0.9721362229102167,0.956386292834891,0.9696145389686894,0.9737460944422455,0.9677409333931506,0.029249832485262143,0.024245821016022732
2024-06-17,10,11,0.9090909090909091,Hari Raya Idul Adha 1445 Hijriyah,National,1,0,1,0,6,2024,25,17,0,0,0.12053668025532308,-0.992708874098054,1,0,1,1.0588235294117647,0.96,0.9504643962848297,1.0,0.9674031280885479,0.9721981068261465,0.969941702949752,0.055076423046291095,0.04009240216740989
2024-06-18,276,325,0.8492307692307692,Cuti Bersama Idul Adha 1445 Hijriyah,Cuti Bersama,1,1,1,0,6,2024,25,18,0,0,0.12053668025532308,-0.992708874098054,0,1,1,0.9090909090909091,0.9723926380368099,0.9845201238390093,1.0,0.9601304008158207,0.9692428577408663,0.9669113999194489,0.05940782061100051,0.043220458583433034
